type,geo_point_2d,city,name,clustergtfsid
stops,"45.20115,5.7592",Meylan,Carronnerie - Ile d'Amour,
stops,"45.04824,5.68573",Vif,Vif Gare,
stops,"45.04851,5.68541",Vif,Vif Gare,
stops,"45.14464,5.69817",Échirolles,Collège Pablo Picasso,
stops,"45.18999,5.72444",Grenoble,Victor Hugo,
stops,"45.16677,5.76334",Saint-Martin-d'Hères,Croix du Pâtre,
stops,"45.20124,5.70584",Grenoble,Marie-Louise Paris - CEA,
stops,"45.20121,5.70589",Grenoble,Marie-Louise Paris - CEA,
stops,"45.20573,5.69977",Grenoble,Oxford,
stops,"45.20591,5.69989",Grenoble,Oxford,
stops,"45.06942,5.76532",Vizille,Vizille Lycée,
stops,"45.06811,5.77015",Vizille,Vizille Lycée,
stops,"45.05769,5.77101",Vizille,Le Péage,
stops,"44.5636,6.08569",Gap,GARE S.N.C.F,
stops,"44.56357,6.08564",Gap,GARE S.N.C.F,
stops,"44.56904,6.08334",Gap,ROCHASSON,
stops,"44.56884,6.08321",Gap,ROCHASSON,
stops,"44.63795,6.08518",Laye,VILLAGE,
stops,"44.63787,6.08529",Laye,VILLAGE,
stops,"44.62112,6.08223",Gap,COL BAYARD,
stops,"44.62114,6.08234",Gap,COL BAYARD,
stops,"44.68281,6.07734",Saint-Bonnet-en-Champsaur,CHAMP DE FOIRE,
stops,"44.65482,6.08477",Laye,BRUTINEL,
stops,"44.65471,6.08488",Laye,BRUTINEL,
stops,"44.73427,6.00395",Le Noyer,PONT DE LA GUINGUETTE,
stops,"44.73419,6.00387",Le Noyer,PONT DE LA GUINGUETTE,
stops,"44.71227,6.03244",Poligny,PONT VALLA,
stops,"44.71278,6.03178",Le Noyer,PONT VALLA,
stops,"44.75237,6.0088",Chauffayer,VILLAGE,
stops,"44.75237,6.0087",Chauffayer,VILLAGE,
stops,"44.77558,6.01644",Saint-Firmin,PONT DES RICHARDS,
stops,"44.77587,6.01602",Saint-Firmin,PONT DES RICHARDS,
stops,"44.82754,5.6051",Clelles,GARE SNCF,
stops,"44.82758,5.60519",Clelles,GARE SNCF,
stops,"44.82751,5.62283",Clelles,MAIRIE,
stops,"44.82724,5.62256",Clelles,MAIRIE,
stops,"44.83923,5.61126",Saint-Martin-de-Clelles,LES BERLIOUX RN.75,
stops,"44.83898,5.61116",Saint-Martin-de-Clelles,LES BERLIOUX RN.75,
stops,"44.82632,5.66844",Lavars,PONT DE PARASSAT,
stops,"44.82623,5.66858",Lavars,PONT DE PARASSAT,
stops,"44.81586,5.68258",Prébois,LES MERLONS,
stops,"44.81598,5.68235",Prébois,LES MERLONS,
stops,"44.80854,5.70053",Mens,PONT DE PREBOIS,
stops,"44.80862,5.7003",Mens,PONT DE PREBOIS,
stops,"44.81535,5.74855",Mens,COLLEGE DU TRIEVES,
stops,"44.81526,5.74853",Mens,COLLEGE DU TRIEVES,
stops,"44.8134,5.71733",Mens,FOREYRE RD.526,
stops,"44.81348,5.71734",Mens,FOREYRE RD.526,
stops,"44.81296,5.74248",Mens,BEAUMET,
stops,"44.8136,5.74299",Mens,BEAUMET,
stops,"44.83336,5.8941",Sainte-Luce,RN 85,
stops,"44.833,5.89326",Quet-en-Beaumont,RN 85,
stops,"44.82296,5.95014",Corps,LE MOULIN,
stops,"44.82292,5.95004",Corps,LE MOULIN,
stops,"44.82712,5.93029",Les Côtes-de-Corps,PAQUETTES,
stops,"44.82723,5.93014",Les Côtes-de-Corps,PAQUETTES,
stops,"44.83189,5.91396",Les Côtes-de-Corps,CARDAIRE LES COTES,
stops,"44.83194,5.91409",Les Côtes-de-Corps,CARDAIRE LES COTES,
stops,"44.81747,5.94839",Corps,PLACE NAPOLEON,
stops,"44.79226,5.97952",Aspres-lès-Corps,LE MOTTY,
stops,"44.79231,5.97967",Aspres-lès-Corps,LE MOTTY,
stops,"44.79872,5.97491",Aspres-lès-Corps,RN85,
stops,"44.79862,5.97463",Aspres-lès-Corps,RN85,
stops,"44.85159,5.62081",Saint-Martin-de-Clelles,CONDAMINE(STAT.OYO),
stops,"44.85368,5.61758",Saint-Martin-de-Clelles,CONDAMINE(STAT.OYO),
stops,"44.86718,5.60488",Saint-Michel-les-Portes,LA BATIE D'AMBEL-RN75,
stops,"44.86719,5.60499",Saint-Michel-les-Portes,LA BATIE D'AMBEL-RN75,
stops,"44.87611,5.83516",Saint-Laurent-en-Beaumont,LES EGATS,
stops,"44.87647,5.83663",Saint-Laurent-en-Beaumont,LES EGATS,
stops,"44.84061,5.87463",Quet-en-Beaumont,HAUT QUET-RN85,
stops,"44.84049,5.87462",Quet-en-Beaumont,HAUT QUET-RN85,
stops,"44.85391,5.85855",La Salle-en-Beaumont,LES MARCOUX,
stops,"44.85398,5.85842",La Salle-en-Beaumont,LES MARCOUX,
stops,"44.863,5.86414",La Salle-en-Beaumont,EGLISE,
stops,"44.86313,5.86431",La Salle-en-Beaumont,EGLISE,
stops,"44.86701,5.84776",La Salle-en-Beaumont,LES SOUCHONS,
stops,"44.86679,5.84805",La Salle-en-Beaumont,LES SOUCHONS,
stops,"44.86395,5.86042",La Salle-en-Beaumont,LA MARECHE,
stops,"44.86408,5.86062",La Salle-en-Beaumont,LA MARECHE,
stops,"44.85881,5.97699",La Salette-Fallavaux,SANCTUAIRE,
stops,"44.85885,5.97699",La Salette-Fallavaux,SANCTUAIRE,
stops,"44.83998,5.97515",La Salette-Fallavaux,EGLISE,
stops,"44.84003,5.97499",La Salette-Fallavaux,EGLISE,
stops,"44.9129,5.62984",Monestier-de-Clermont,COLLEGE-ECOLES (ARRIVEE),
stops,"44.91284,5.63013",Monestier-de-Clermont,COLLEGE-ECOLES (DEPART),
stops,"44.92072,5.63637",Monestier-de-Clermont,MAISON MEDICALE MONESTIER,
stops,"44.92159,5.63658",Monestier-de-Clermont,MAISON MEDICALE MONESTIER,
stops,"44.89471,5.6169",Roissard,LE FAU,
stops,"44.89546,5.61603",Roissard,LE FAU,
stops,"44.92964,5.62804",Saint-Paul-lès-Monestier,VILLAGE,
stops,"44.92957,5.628",Saint-Paul-lès-Monestier,VILLAGE,
stops,"44.93831,5.60931",Saint-Guillaume,GRISAIL,
stops,"44.93828,5.60922",Saint-Guillaume,GRISAIL,
stops,"44.93104,5.6235",Saint-Paul-lès-Monestier,LE FRUT,
stops,"44.93111,5.62355",Saint-Paul-lès-Monestier,LE FRUT,
stops,"44.92614,5.63845",Monestier-de-Clermont,GARAGE DES ALPES,
stops,"44.92616,5.63854",Monestier-de-Clermont,GARAGE DES ALPES,
stops,"44.91649,5.63455",Monestier-de-Clermont,LA POSTE,
stops,"44.91557,5.63394",Monestier-de-Clermont,LA POSTE,
stops,"44.91771,5.78093",Susville,NANTIZON,
stops,"44.9171,5.78101",Susville,NANTIZON,
stops,"44.91404,5.78286",Susville,PONT DE MALADIERE,
stops,"44.914,5.78278",Susville,PONT DE MALADIERE,
stops,"44.92723,5.77696",Susville,LE VILLARET,
stops,"44.92735,5.77672",Susville,LE VILLARET,
stops,"44.92074,5.78179",Susville,HLM LE BREDENT,
stops,"44.92067,5.78179",Susville,HLM LE BREDENT,
stops,"44.90315,5.83601",Siévoz,EGLISE,
stops,"44.90311,5.83607",Siévoz,EGLISE,
stops,"44.91383,5.81694",Nantes-en-Ratier,ROIZON GARE,
stops,"44.91395,5.81673",Nantes-en-Ratier,ROIZON GARE,
stops,"44.90153,5.81742",Saint-Laurent-en-Beaumont,PONT HAUT,
stops,"44.90163,5.81749",Saint-Laurent-en-Beaumont,PONT HAUT,
stops,"44.92849,5.84343",Nantes-en-Ratier,COL DE MALISSOL,
stops,"44.92843,5.84362",Nantes-en-Ratier,COL DE MALISSOL,
stops,"44.92831,5.80983",Nantes-en-Ratier,SERBOUVET,
stops,"44.9283,5.80985",Nantes-en-Ratier,SERBOUVET,
stops,"44.9109,5.78415",La Mure,CIMON,
stops,"44.91072,5.784",La Mure,CIMON,
stops,"44.91434,5.82209",Nantes-en-Ratier,ROIZON - LE BAS,
stops,"44.91436,5.82234",Nantes-en-Ratier,ROIZON - LE BAS,
stops,"44.90718,5.7893",La Mure,LA POSTE,
stops,"44.90804,5.79046",La Mure,LA POSTE,
stops,"44.9039,5.79151",La Mure,DR.RICARD,
stops,"44.90399,5.79144",La Mure,DR.RICARD,
stops,"44.91367,5.79928",Sousville,LE SAUZE,
stops,"44.91367,5.79941",Sousville,LE SAUZE,
stops,"44.91831,5.80704",Sousville,LA FAURIE,
stops,"44.91822,5.80706",Sousville,LA FAURIE,
stops,"44.89977,5.80778",Sousville,LE CROZET,
stops,"44.89988,5.80778",Sousville,LE CROZET,
stops,"44.92039,5.80568",Sousville,VILLARET-REYNAUD,
stops,"44.92043,5.8057",Sousville,VILLARET-REYNAUD,
stops,"44.90643,5.78428",La Mure,LA MAIRIE,
stops,"44.906,5.7839",La Mure,LA MAIRIE,
stops,"44.92788,5.832",Nantes-en-Ratier,LE FREYNET,
stops,"44.90253,5.78516",La Mure,REPUBLIQUE,
stops,"44.89656,5.81656",Saint-Laurent-en-Beaumont,CHARLAIX,
stops,"44.8965,5.81664",Saint-Laurent-en-Beaumont,CHARLAIX,
stops,"44.89256,5.84213",Saint-Laurent-en-Beaumont,MALBUISSON,
stops,"44.89818,5.79102",La Mure,COLLEGE LOUIS MAUBERRET,
stops,"44.89823,5.79109",La Mure,COLLEGE LOUIS MAUBERRET,
stops,"44.89054,5.8251",Saint-Laurent-en-Beaumont,LES TERRASSES,
stops,"44.88874,5.82442",Saint-Laurent-en-Beaumont,LES TERRASSES,
stops,"44.90533,5.79532",La Mure,HOPITAL,
stops,"44.90526,5.79507",La Mure,HOPITAL,
stops,"44.89698,5.78932",La Mure,COMPLEXE JEAN MOREL,
stops,"44.89709,5.78933",La Mure,COMPLEXE JEAN MOREL,
stops,"44.92554,5.8517",La Valette,CARREF.SERGE FEU,
stops,"44.92561,5.85167",La Valette,CARREF.SERGE FEU,
stops,"44.89668,5.85707",Siévoz,MALBUISSON,
stops,"44.89656,5.85711",Siévoz,MALBUISSON,
stops,"44.90026,5.90617",Valbonnais,PLACE,
stops,"44.9003,5.90614",Valbonnais,PLACE,
stops,"44.8946,5.8693",Valbonnais,PONT DU PRETRE,
stops,"44.89494,5.8689",Valbonnais,PONT DU PRETRE,
stops,"44.89877,5.89903",Valbonnais,EQUIPEMENT,
stops,"44.89877,5.89886",Valbonnais,EQUIPEMENT,
stops,"44.899,5.91165",Valbonnais,GENDARMERIE,
stops,"44.89914,5.91154",Valbonnais,GENDARMERIE,
stops,"44.90021,5.90815",Valbonnais,ECOLE PUBLIQUE,
stops,"44.90208,5.94862",Entraigues,LA PLACE,
stops,"44.90205,5.94868",Entraigues,LA PLACE,
stops,"44.90026,5.94447",Entraigues,PONT BATTANT,
stops,"44.90031,5.94453",Entraigues,PONT BATTANT,
stops,"44.90392,5.94799",Entraigues,ECOLE,
stops,"44.9039,5.94792",Entraigues,ECOLE,
stops,"44.89161,5.92534",Valbonnais,LES ANGELAS,
stops,"44.89158,5.92556",Valbonnais,LES ANGELAS,
stops,"44.92777,5.96803",Le Périer,LES DORAS,
stops,"44.92769,5.96804",Le Périer,LES DORAS,
stops,"44.96475,5.4147",La Chapelle-en-Vercors,COLLEGE LA CHAPELLE,
stops,"44.96478,5.41445",La Chapelle-en-Vercors,COLLEGE LA CHAPELLE,
stops,"44.97351,5.5697",Château-Bernard,MASETEYRE CHATEAU,
stops,"44.97347,5.56979",Château-Bernard,MASETEYRE CHATEAU,
stops,"44.97322,5.56082",Château-Bernard,PONTEIL,
stops,"44.97318,5.56086",Château-Bernard,PONTEIL,
stops,"44.96124,5.55332",Saint-Andéol,MAIRIE,
stops,"44.96129,5.55339",Saint-Andéol,MAIRIE,
stops,"44.96973,5.55549",Château-Bernard,LA COMBE,
stops,"44.96965,5.55532",Château-Bernard,LA COMBE,
stops,"44.97492,5.57615",Château-Bernard,CHATEAU-BERNARD,
stops,"44.97493,5.57625",Château-Bernard,CHATEAU-BERNARD,
stops,"44.97181,5.57423",Château-Bernard,MORINAIRE,
stops,"44.97187,5.57416",Château-Bernard,MORINAIRE,
stops,"44.98017,5.58104",Château-Bernard,PUY GRIMAUD,
stops,"44.98021,5.58098",Château-Bernard,PUY GRIMAUD,
stops,"44.96315,5.65113",Avignonet,LES MARCEAUX,
stops,"44.96322,5.65117",Avignonet,LES MARCEAUX,
stops,"44.9688,5.64867",Saint-Martin-de-la-Cluze,LES GAILLARDONS,
stops,"44.96884,5.64878",Saint-Martin-de-la-Cluze,LES GAILLARDONS,
stops,"44.96543,5.64777",Avignonet,GUERIPEL,
stops,"44.97472,5.62096",Miribel-Lanchâtre,LE VILLAGE,
stops,"44.97473,5.62092",Miribel-Lanchâtre,LE VILLAGE,
stops,"44.95969,5.65078",Sinard,LA MORTE,
stops,"44.95958,5.65081",Sinard,LA MORTE,
stops,"44.94494,5.64566",Sinard,LE COLLET,
stops,"44.94491,5.6456",Sinard,LE COLLET,
stops,"44.95546,5.58829",Saint-Guillaume,LE VILLAGE,
stops,"44.95545,5.58839",Saint-Guillaume,LE VILLAGE,
stops,"44.94179,5.6077",Saint-Guillaume,PRECLOT,
stops,"44.94176,5.60761",Saint-Guillaume,PRECLOT,
stops,"44.95147,5.60169",Saint-Guillaume,LE MAS,
stops,"44.95164,5.60154",Saint-Guillaume,LE MAS,
stops,"44.94458,5.60619",Saint-Guillaume,MANINAIRE,
stops,"44.94459,5.60618",Saint-Guillaume,MANINAIRE,
stops,"44.94896,5.71824",La Motte-Saint-Martin,PISCINE,
stops,"44.94895,5.71814",La Motte-Saint-Martin,PISCINE,
stops,"44.9592,5.65677",Avignonet,ECOLE PRIMAIRE,
stops,"44.9592,5.65666",Avignonet,ECOLE PRIMAIRE,
stops,"44.96634,5.70086",Monteynard,LA VILLE,
stops,"44.96691,5.70155",Monteynard,LA VILLE,
stops,"44.98132,5.65641",Saint-Martin-de-la-Cluze,LE VILLAGE,
stops,"44.98138,5.65639",Saint-Martin-de-la-Cluze,LE VILLAGE,
stops,"44.9767,5.70395",Monteynard,LES BLAIS - ECOLE,
stops,"44.97628,5.70388",Monteynard,LES BLAIS - ECOLE,
stops,"44.94944,5.65509",Sinard,LA CROIX DE PORTIER,
stops,"44.94949,5.65509",Sinard,LA CROIX DE PORTIER,
stops,"44.98239,5.65834",Saint-Martin-de-la-Cluze,ECOLES MAT-PRIM.,
stops,"44.98241,5.65828",Saint-Martin-de-la-Cluze,ECOLES MAT-PRIM.,
stops,"44.98012,5.70343",Monteynard,LES RIPEAUX,
stops,"44.98092,5.70344",Monteynard,LES RIPEAUX,
stops,"44.94197,5.65537",Sinard,LES DOURCHES,
stops,"44.9474,5.71892",La Motte-Saint-Martin,TREFFORT-CROIX,
stops,"44.94741,5.71882",La Motte-Saint-Martin,TREFFORT-CROIX,
stops,"44.94981,5.7175",La Motte-Saint-Martin,LA MOLIERE-ECOLE,
stops,"44.94976,5.71742",La Motte-Saint-Martin,LA MOLIERE-ECOLE,
stops,"44.94676,5.65855",Sinard,ECOLE PRIMAIRE,
stops,"44.95615,5.71646",La Motte-Saint-Martin,LE VIVIER,
stops,"44.95622,5.71651",La Motte-Saint-Martin,LE VIVIER,
stops,"44.94521,5.65612",Sinard,EGLISE,
stops,"44.94523,5.65606",Sinard,EGLISE,
stops,"44.97338,5.70392",Monteynard,LES JEANNOTS,
stops,"44.9732,5.70386",Monteynard,LES JEANNOTS,
stops,"44.94689,5.7108",La Motte-Saint-Martin,LES COTES,
stops,"44.94684,5.71074",La Motte-Saint-Martin,LES COTES,
stops,"44.96268,5.77584",Pierre-Châtel,LESPINASSE,
stops,"44.96266,5.77574",Pierre-Châtel,LESPINASSE,
stops,"44.94313,5.77993",Pierre-Châtel,SER SIGAUD,
stops,"44.94362,5.78003",Pierre-Châtel,SER SIGAUD,
stops,"44.96405,5.72193",La Motte-Saint-Martin,LE MOLLARD,
stops,"44.96372,5.72131",La Motte-Saint-Martin,LE MOLLARD,
stops,"44.94914,5.77902",Pierre-Châtel,PEROUZAT,
stops,"44.94969,5.77908",Pierre-Châtel,PEROUZAT,
stops,"44.95348,5.75444",Pierre-Châtel,LA FESTINIERE,
stops,"44.95335,5.75486",Pierre-Châtel,LA FESTINIERE,
stops,"44.95051,5.71979",La Motte-Saint-Martin,BAYARDIERE,
stops,"44.95051,5.71975",La Motte-Saint-Martin,BAYARDIERE,
stops,"44.95931,5.72571",La Motte-d'Aveillans,LA FAURIE,
stops,"44.9593,5.72561",La Motte-d'Aveillans,LA FAURIE,
stops,"44.95982,5.73174",La Motte-d'Aveillans,LES BUTTARIAS,
stops,"44.95987,5.73166",La Motte-d'Aveillans,LES BUTTARIAS,
stops,"44.96182,5.73634",La Motte-d'Aveillans,LA GARE,
stops,"44.96161,5.73689",La Motte-d'Aveillans,LA GARE,
stops,"44.96639,5.73004",La Motte-d'Aveillans,COMBEFOLLE,
stops,"44.96506,5.72946",La Motte-d'Aveillans,COMBEFOLLE,
stops,"44.96058,5.74624",La Motte-d'Aveillans,LA ROCHE,
stops,"44.96057,5.74629",La Motte-d'Aveillans,LA ROCHE,
stops,"44.96723,5.73829",La Motte-d'Aveillans,LE VILLARD-ECOLE,
stops,"44.96708,5.73839",La Motte-d'Aveillans,LE VILLARD-ECOLE,
stops,"44.95794,5.77728",Pierre-Châtel,STATION SERVICE,
stops,"44.95811,5.7773",Pierre-Châtel,STATION SERVICE,
stops,"44.95636,5.72629",La Motte-d'Aveillans,LES BETHOUX,
stops,"44.9564,5.72638",La Motte-d'Aveillans,LES BETHOUX,
stops,"44.94116,5.76454",Susville,LE CREY,
stops,"44.94141,5.76434",Susville,LE CREY,
stops,"44.97692,5.74463",Notre-Dame-de-Vaulx,LE VERNAY,
stops,"44.97694,5.74451",Notre-Dame-de-Vaulx,LE VERNAY,
stops,"44.94868,5.75792",Pierre-Châtel,LE COLLET,
stops,"44.9487,5.75785",Pierre-Châtel,LE COLLET,
stops,"44.96529,5.7431",La Motte-d'Aveillans,LES ECURIES,
stops,"44.96536,5.74302",La Motte-d'Aveillans,LES ECURIES,
stops,"44.96193,5.74401",La Motte-d'Aveillans,MAIRIE-RD529,
stops,"44.96201,5.74403",La Motte-d'Aveillans,MAIRIE-RD529,
stops,"44.9348,5.77099",Susville,LES MOUTIERES,
stops,"44.93491,5.77108",Susville,LES MOUTIERES,
stops,"44.96112,5.74432",La Motte-d'Aveillans,COLLEGE VALLON DES MOTTES,
stops,"44.9613,5.74392",La Motte-d'Aveillans,COLLEGE VALLON DES MOTTES,
stops,"44.95384,5.77836",Pierre-Châtel,MAIRIE,
stops,"44.95388,5.77827",Pierre-Châtel,MAIRIE,
stops,"44.93348,5.78156",Susville,ZI LES MARAIS,
stops,"44.93339,5.78172",La Mure,ZI LES MARAIS,
stops,"44.96443,5.81305",Saint-Honoré,COMBALBERTE,
stops,"44.96439,5.81313",Saint-Honoré,COMBALBERTE,
stops,"44.93467,5.82536",Nantes-en-Ratier,LE VILLAGE,
stops,"44.93469,5.8253",Nantes-en-Ratier,LE VILLAGE,
stops,"44.96146,5.82284",Saint-Honoré,COMBOURSIERE,
stops,"44.96151,5.82287",Saint-Honoré,COMBOURSIERE,
stops,"44.94194,5.79737",Saint-Honoré,TORS-LES AUCHES PARKING,
stops,"44.94197,5.79722",Saint-Honoré,TORS-LES AUCHES PARKING,
stops,"44.94059,5.7965",Saint-Honoré,TORS-ENTREE (LE TERROIR),
stops,"44.94037,5.79627",Saint-Honoré,TORS-ENTREE (LE TERROIR),
stops,"44.9424,5.81507",Saint-Honoré,VILLAGE,
stops,"44.94245,5.81515",Saint-Honoré,VILLAGE,
stops,"44.9545,5.80707",Saint-Honoré,ECOLE DE FUGIERES,
stops,"44.95445,5.80713",Saint-Honoré,ECOLE DE FUGIERES,
stops,"44.93351,5.79497",Saint-Honoré,LES SAGNES,
stops,"44.93339,5.79482",Saint-Honoré,LES SAGNES,
stops,"44.94333,5.80085",Saint-Honoré,LES MAZUERS,
stops,"44.94369,5.80166",Saint-Honoré,LES MAZUERS,
stops,"44.94523,5.79399",Saint-Honoré,ANCIENNE MATERNELLE,
stops,"44.94521,5.7939",Saint-Honoré,ANCIENNE MATERNELLE,
stops,"44.97814,5.80595",Villard-Saint-Christophe,LE BOURG,
stops,"44.96793,5.8027",Villard-Saint-Christophe,LA TRAVERSE,
stops,"44.96795,5.8026",Villard-Saint-Christophe,LA TRAVERSE,
stops,"44.9718,5.79507",Villard-Saint-Christophe,LES TROUSSIERS,
stops,"44.976,5.80137",Villard-Saint-Christophe,LES DROUEYVES,
stops,"44.94117,5.85403",La Valette,MAIRIE,
stops,"44.94121,5.854",La Valette,MAIRIE,
stops,"44.94798,5.86602",La Valette,CARREF. RTE LA ROCHETTE,
stops,"44.94796,5.86609",La Valette,CARREF. RTE LA ROCHETTE,
stops,"44.96971,5.87831",Lavaldens,FONTAGNEU,
stops,"44.96995,5.87855",Lavaldens,FONTAGNEU,
stops,"44.96086,5.87292",Lavaldens,LE MOLLARD,
stops,"44.96082,5.87298",Lavaldens,LE MOLLARD,
stops,"44.9565,5.96181",Le Périer,LES DAURENS,
stops,"44.95662,5.96163",Le Périer,LES DAURENS,
stops,"44.97054,5.95962",Chantelouve,LA CHALP,
stops,"44.97068,5.95931",Chantelouve,LA CHALP,
stops,"44.93618,5.9737",Le Périer,LE PERIER VILLAGE,
stops,"44.93609,5.97368",Le Périer,LE PERIER VILLAGE,
stops,"44.94241,5.97168",Le Périer,LES RAMBEAUX,
stops,"44.94228,5.9718",Le Périer,LES RAMBEAUX,
stops,"44.96805,6.15505",Saint-Christophe-en-Oisans,PASSERELLE DE LANCHATRA,
stops,"44.96797,6.15503",Saint-Christophe-en-Oisans,PASSERELLE DE LANCHATRA,
stops,"44.95781,6.17631",Saint-Christophe-en-Oisans,VILLAGE,
stops,"44.95781,6.1763",Saint-Christophe-en-Oisans,VILLAGE,
stops,"44.93394,6.20361",Saint-Christophe-en-Oisans,CHAMPHORENT,
stops,"44.93401,6.20361",Saint-Christophe-en-Oisans,CHAMPHORENT,
stops,"44.94572,6.18827",Saint-Christophe-en-Oisans,PRE CLOT,
stops,"44.94572,6.18818",Saint-Christophe-en-Oisans,PRE CLOT,
stops,"44.93708,6.25637",Saint-Christophe-en-Oisans,LES ETAGES,
stops,"44.93705,6.25632",Saint-Christophe-en-Oisans,LES ETAGES,
stops,"44.93261,6.29256",Saint-Christophe-en-Oisans,LA BERARDE,
stops,"44.9326,6.29258",Saint-Christophe-en-Oisans,LA BERARDE,
stops,"45.01833,5.44283",Saint-Martin-en-Vercors,ENTREE ST MARTIN,
stops,"44.99097,5.88332",Lavaldens,LES MAZOIRS,
stops,"45.01836,5.44275",Saint-Martin-en-Vercors,ENTREE ST MARTIN,
stops,"45.0136,5.44262",Saint-Martin-en-Vercors,PONT DE TOURTRE,
stops,"45.01372,5.44251",Saint-Martin-en-Vercors,PONT DE TOURTRE,
stops,"45.00148,5.43572",Saint-Martin-en-Vercors,CROISEMENT ST AGNAN-ST MARTIN,
stops,"45.0016,5.43509",Saint-Martin-en-Vercors,CROISEMENT ST AGNAN-ST MARTIN,
stops,"45.00212,5.42171",La Chapelle-en-Vercors,LES BARRAQUES,
stops,"45.00207,5.42176",La Chapelle-en-Vercors,LES BARRAQUES,
stops,"45.0227,5.44321",Saint-Martin-en-Vercors,COOPERATIVE ST MARTIN,
stops,"45.02279,5.44317",Saint-Martin-en-Vercors,COOPERATIVE ST MARTIN,
stops,"45.02441,5.518",Corrençon-en-Vercors,HAUTS PLATEAUX,
stops,"45.02476,5.51812",Corrençon-en-Vercors,HAUTS PLATEAUX,
stops,"45.02851,5.5228",Corrençon-en-Vercors,LES RITONS,
stops,"45.02857,5.52275",Corrençon-en-Vercors,LES RITONS,
stops,"45.0333,5.53114",Corrençon-en-Vercors,LES MARECHAUX,
stops,"45.03337,5.53112",Corrençon-en-Vercors,LES MARECHAUX,
stops,"45.02044,5.52893",Corrençon-en-Vercors,CLOS DE LA BALME,
stops,"45.03174,5.52719",Corrençon-en-Vercors,OFFICE DE TOURISME,
stops,"45.03195,5.52727",Corrençon-en-Vercors,OFFICE DE TOURISME,
stops,"44.99411,5.65077",Saint-Martin-de-la-Cluze,LE PIGEONNIER,
stops,"44.9941,5.65069",Saint-Martin-de-la-Cluze,LE PIGEONNIER,
stops,"44.99092,5.64972",Saint-Martin-de-la-Cluze,LA GARE,
stops,"44.99159,5.6497",Saint-Martin-de-la-Cluze,LA GARE,
stops,"45.02782,5.65444",Vif,GENEVREY ECOLE,
stops,"45.02776,5.65448",Vif,GENEVREY ECOLE,
stops,"45.01597,5.65859",Saint-Martin-de-la-Cluze,LES BRETS,
stops,"45.01576,5.65863",Saint-Martin-de-la-Cluze,LES BRETS,
stops,"45.00955,5.70019",Notre-Dame-de-Commiers,LE VILLAGE,
stops,"45.00953,5.7003",Notre-Dame-de-Commiers,LE VILLAGE,
stops,"45.01511,5.70443",Notre-Dame-de-Commiers,LE MOULIN,
stops,"45.01513,5.70433",Notre-Dame-de-Commiers,LE MOULIN,
stops,"45.01142,5.70157",Notre-Dame-de-Commiers,LES PAUTTATS,
stops,"45.01149,5.70156",Notre-Dame-de-Commiers,LES PAUTTATS,
stops,"45.02821,5.70601",Saint-Georges-de-Commiers,ST PIERRE-EGLISE,
stops,"45.02835,5.70595",Saint-Georges-de-Commiers,ST PIERRE-EGLISE,
stops,"45.02461,5.7065",Saint-Georges-de-Commiers,PRE DU BIL,
stops,"45.0246,5.70658",Saint-Georges-de-Commiers,PRE DU BIL,
stops,"45.02672,5.66209",Vif,LE SERF DE VIF,
stops,"45.02642,5.66215",Vif,LE SERF DE VIF,
stops,"45.02116,5.66078",Vif,GIRARDIERE,
stops,"45.02114,5.66088",Vif,GIRARDIERE,
stops,"45.03095,5.66424",Vif,ALLEE DU POYET,
stops,"45.02747,5.78435",Laffrey,LES ALLARDS,
stops,"45.02751,5.78426",Laffrey,LES ALLARDS,
stops,"45.02579,5.77303",Laffrey,ECOLE PRIMAIRE,
stops,"45.02575,5.77304",Laffrey,ECOLE PRIMAIRE,
stops,"45.02559,5.77285",Laffrey,LE VILLAGE,
stops,"45.02555,5.77293",Laffrey,LE VILLAGE,
stops,"45.01813,5.78589",Laffrey,LES JOSSERANDS,
stops,"45.01811,5.78604",Laffrey,LES JOSSERANDS,
stops,"45.00443,5.78208",Cholonge,LA BERGOGNE,
stops,"45.00441,5.78198",Cholonge,LA BERGOGNE,
stops,"44.99746,5.77308",Saint-Théoffrey,PETICHET,
stops,"44.99748,5.77299",Saint-Théoffrey,PETICHET,
stops,"45.02419,5.78161",Laffrey,PIED DU LAC,
stops,"45.02412,5.78162",Laffrey,PIED DU LAC,
stops,"45.02211,5.77413",Laffrey,LE LAC,
stops,"45.02256,5.77405",Laffrey,LE LAC,
stops,"45.02101,5.76721",Saint-Jean-de-Vaulx,LES PRATS,
stops,"45.02115,5.76717",Saint-Jean-de-Vaulx,LES PRATS,
stops,"44.98616,5.74838",Notre-Dame-de-Vaulx,NOTRE DAME DE VAULX,
stops,"44.9861,5.74844",Notre-Dame-de-Vaulx,NOTRE DAME DE VAULX,
stops,"44.98665,5.74882",Notre-Dame-de-Vaulx,ECOLE,
stops,"44.98659,5.74889",Notre-Dame-de-Vaulx,ECOLE,
stops,"45.0102,5.76188",Saint-Jean-de-Vaulx,LES PELLISSIERS,
stops,"45.01031,5.76185",Saint-Jean-de-Vaulx,LES PELLISSIERS,
stops,"44.998,5.75264",Saint-Jean-de-Vaulx,LES ROURES,
stops,"44.99783,5.75265",Saint-Jean-de-Vaulx,LES ROURES,
stops,"45.01348,5.75904",Saint-Jean-de-Vaulx,ECOLE,
