nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesxy,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024270,"Grenoble-Alpes Métropole",FRM38P38382002,,"SAINT-EGREVE - Parking Karben (CITIZ)",Voirie," Parking Karben (CITIZ) 38120 SAINT-EGREVE",38382,"5.669999,45.2427324",1,FRM38E383820024,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-29,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024271,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200014,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
IONITY,838436145,info@ionity.eu,IONITY,info@ionity.eu,33187210891,"IONITY GMBH",FRIONE431500,FRIONE431500,"IONITY Ile Rose","Station dédiée à la recharge rapide","Aire de l'Ile Rose, A48, 38340 Voreppe",38407,"3.183078,43.985279",5,FRIONE4315,FRIONE4315,350,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"0.69€ / kwh","Accès libre",FALSE,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",FALSE,Direct,50022232569885,2021-12-21,"Recharge jusqu'à 350KW - CCS",2023-03-21,TRUE
"King Jouet Voiron",,,E-TOTEM,contact@e-totem.fr,,"King Jouet Voiron",FRG10P38563A,FRG10P38563A,"King Jouet Voiron","Parking privé à usage public","6 Rue Louis Leprince Ringuet 38500 VOIRON",38563,"5.578157,45.38413",3,FRG10E38563A11,FRG10E38563A11,22,true,true,false,false,false,false,true,,,,"Accès libre",false,24/7,"Accessible mais non réservé PMR",Inconnu,false,,,2021-06-22,,2023-06-12,
"King Jouet Voiron",,,E-TOTEM,contact@e-totem.fr,,"King Jouet Voiron",FRG10P38563A,FRG10P38563A,"King Jouet Voiron","Parking privé à usage public","6 Rue Louis Leprince Ringuet 38500 VOIRON",38563,"5.578157,45.38413",3,FRG10E38563A12,FRG10E38563A12,25,false,false,true,false,false,false,true,,,,"Accès libre",false,24/7,"Accessible mais non réservé PMR",Inconnu,false,,,2021-06-22,,2023-06-12,
"King Jouet Voiron",,,E-TOTEM,contact@e-totem.fr,,"King Jouet Voiron",FRG10P38563A,FRG10P38563A,"King Jouet Voiron","Parking privé à usage public","6 Rue Louis Leprince Ringuet 38500 VOIRON",38563,"5.578157,45.38413",3,FRG10E38563A13,FRG10E38563A13,25,false,false,false,true,false,false,true,,,,"Accès libre",false,24/7,"Accessible mais non réservé PMR",Inconnu,false,,,2021-06-22,,2023-06-12,
"King Jouet Voiron",,,E-TOTEM,contact@e-totem.fr,,"King Jouet Voiron",FRG10P38563A,FRG10P38563A,"King Jouet Voiron","Parking privé à usage public","6 Rue Louis Leprince Ringuet 38500 VOIRON",38563,"5.578157,45.38413",2,FRG10E38563A21,FRG10E38563A21,22,true,true,false,false,false,false,true,,,,"Accès libre",false,24/7,"Accessible mais non réservé PMR",Inconnu,false,,,2021-06-22,,2023-06-12,
"King Jouet Voiron",,,E-TOTEM,contact@e-totem.fr,,"King Jouet Voiron",FRG10P38563A,FRG10P38563A,"King Jouet Voiron","Parking privé à usage public","6 Rue Louis Leprince Ringuet 38500 VOIRON",38563,"5.578157,45.38413",2,FRG10E38563A22,FRG10E38563A22,22,true,true,false,false,false,false,true,,,,"Accès libre",false,24/7,"Accessible mais non réservé PMR",Inconnu,false,,,2021-06-22,,2023-06-12,
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPVS6SOGHFTE,VS6SOGHFTE,"Le Bourg d'Oisans, Rue Capitaine Meunier",Voirie,"Rue Capitaine Meunier 38520 LE BOURG D OISANS",38052,"6.0308339,45.0527698",2,FREBNESAGU1,SAGU1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-08-05,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPICUCTV9PK5,ICUCTV9PK5,"Charavines, Place Du Marche",Voirie,"Place Du Marche 38850 Charavines",38082,"5.513731,45.428405",2,FREBNEYHAG2,YHAG2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPVS6SOGHFTE,VS6SOGHFTE,"Le Bourg d'Oisans, Rue Capitaine Meunier",Voirie,"Rue Capitaine Meunier 38520 LE BOURG D OISANS",38052,"6.0308339,45.0527698",2,FREBNESAGU2,SAGU2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-08-05,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPFDY5ILTA9I,FDY5ILTA9I,"Autrans, Parking Voie du 6 Fevrier 1968",Voirie,"Parking Voie du 6 Fevrier 1968 38880 Autrans",38225,"5.544305,45.173596",2,FREBNEFGMB2,FGMB2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPAGUITTXLTF,AGUITTXLTF,"Les Deux Alpes, Rue De La Muzelle",Voirie,"Rue De La Muzelle 38860 Les Deux Alpes",38253,"6.12483,45.013227",2,FREBNEBGDG2,BGDG2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYA9IINLOWM,YA9IINLOWM,"La Motte-D'Aveillans, Rue de l'Eglise",Voirie,"Rue de l'Eglise 38770 La Motte-D'Aveillans",38265,"5.744811,44.960441",2,FREBNEGYBS2,GYBS2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-31,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUOEXIUJAXI,UOEXIUJAXI,"Monteynard, Chemin Pré Barbier",Voirie,"Chemin Pré Barbier 38770 Monteynard",38254,"5.702787,44.970991",2,FREBNEKUCE2,KUCE2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2022-10-06,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPZUQ6OZWIHO,ZUQ6OZWIHO,"Chamrousse, Place des Trolles",Voirie,"Place des Trolles 38410 Chamrousse",38567,"5.87483,45.11147",2,FREBNECAWZ2,CAWZ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPC4KRE3VPLQ,C4KRE3VPLQ,"Saint-Pierre-D'Entremont, Place du Bourg",Voirie,"Place du Bourg 38380 Saint-Pierre-D'Entremont",38446,"5.853393,45.415628",2,FREBNEDXHC2,DXHC2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPWJJPG4Z7MN,WJJPG4Z7MN,"Saint-Pierre-De-Chartreuse, Place de la Mairie",Voirie,"Place de la Mairie 38380 Saint-Pierre-De-Chartreuse",38442,"5.815538,45.341601",2,FREBNEMKHZ2,MKHZ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPGI7OZI3HX,PGI7OZI3HX,"Entre Deux Guiers, Avenue du 8 mai 1945",Voirie,"Avenue du 8 mai 1945 38380 Entre Deux Guiers",38155,"5.752153,45.433729",2,FREBNEWSBD2,WSBD2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKSTK4RC9AC,KSTK4RC9AC,"Virieu, Rue de la Barbeniere",Voirie,"Rue de la Barbeniere 38730 Virieu",38560,"5.476562,45.485728",2,FREBNEACSX2,ACSX2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPDBDELKZ02M,DBDELKZ02M,"Voiron, Avenue Jules Ravat",Voirie,"Avenue Jules Ravat 38500 Voiron",38563,"5.588077,45.368226",2,FREBNEELZJ2,ELZJ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPJVJCPOJL2,PJVJCPOJL2,"Voiron, Hotel Best Western",Voirie,"Hotel Best Western 38500 Voiron",38563,"5.5698368,45.3500388",2,FREBNERMZJ2,RMZJ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-27,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPGGVI7THWNN,GGVI7THWNN,"Coublevie, Impasse Des Genets",Voirie,"Impasse Des Genets 38500 Coublevie",38133,"5.598293,45.349774",2,FREBNERVJR2,RVJR2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNV2EOLFRDB,NV2EOLFRDB,"Huez, Avenue du Rif Nel",Voirie,"Avenue du Rif Nel 38750 Huez",38191,"6.070816,45.094943",2,FREBNECCQD2,CCQD2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUGZUCTHE6K,UGZUCTHE6K,"Corrençon-En-Vercors, Parking RD 215",Voirie,"Parking RD 215 38250 Corrençon-En-Vercors",38129,"5.5271472,45.0326389",2,FREBNEJBMB2,JBMB2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYWRAKBDU72,YWRAKBDU72,"La Morte, Place De La Mairie",Voirie,"Place De La Mairie 38350 La Morte",38264,"5.856414,45.029217",2,FREBNENNXV2,NNXV2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPTL3NL9QBRT,TL3NL9QBRT,"Meaudre, Place Gérard Clet",Voirie,"Place Gérard Clet 38112 Meaudre",38225,"5.527525,45.1274889",2,FREBNEAKAB2,AKAB2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOMMZ7I0YRZ,OMMZ7I0YRZ,"Crets-En-Belledonne, St Pierre d'Allevard",Voirie,"St Pierre d'Allevard 38570 Crets-En-Belledonne",38439,"6.048525,45.376141",2,FREBNEXAAL1,XAAL1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPC4KRE3VPLQ,C4KRE3VPLQ,"Saint-Pierre-D'Entremont, Place du Bourg",Voirie,"Place du Bourg 38380 Saint-Pierre-D'Entremont",38446,"5.853393,45.415628",2,FREBNEDXHC1,DXHC1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPLDJEOI8BK0,LDJEOI8BK0,"Crolles, Avenue Joliot Curie",Voirie,"Avenue Joliot Curie 38920 Crolles",38140,"5.881739,45.283485",2,FREBNEHMRU1,HMRU1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPDCNJKNE4HQ,DCNJKNE4HQ,"Tullins, Parking Place Jean Jaures",Voirie,"Parking Place Jean Jaures 38210 Tullins",38517,"5.4828056,45.2955083",2,FREBNEFSQC2,FSQC2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPJYPPQA0TJQ,JYPPQA0TJQ,"Saint-Laurent-Du-Pont, PLACE DU 10E  REGROUPEMENT PARKING",Voirie,"PLACE DU 10E  REGROUPEMENT PARKING 38380 Saint-Laurent-Du-Pont",38412,"5.737686,45.390089",2,FREBNEKTBC2,KTBC2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKZDPHHY9QV,KZDPHHY9QV,"Laffrey, Camping Grandes Sagnes",Voirie,"Camping Grandes Sagnes 38220 Laffrey",38203,"5.775626,45.020777",2,FREBNEWMTF2,WMTF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYPOTF1HQQB,YPOTF1HQQB,"Laval, Parkinng de la mairie - RD 59",Voirie,"Parkinng de la mairie - RD 59 38190 Laval",38206,"5.932438,45.252998",2,FREBNERQEW2,RQEW2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYALRDZFAG8,YALRDZFAG8,"Saint-Quentin-Sur-Isère, Route du Sud",Voirie,"Route du Sud 38210 Saint-Quentin-Sur-Isère",38450,"5.538613,45.279523",2,FREBNEFCDL2,FCDL2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPHUNZB9FZ2G,HUNZB9FZ2G,"Lans-En-Vercors, Voie du Tram",Voirie,"Voie du Tram 38250 Lans-En-Vercors",38205,"5.583329,45.129631",2,FREBNEENLS2,ENLS2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPW1ACYG8P4K,W1ACYG8P4K,"Villard-De-Lans, Place Mure Ravaud",Voirie,"Place Mure Ravaud 38250 Villard-De-Lans",38548,"5.55164676,45.07208481",2,FREBNEFNTU2,FNTU2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPXC9VDLJNF4,XC9VDLJNF4,"Livet-Et-Gavet, Rue P. Saras",Voirie,"Rue P. Saras 38220 Livet-Et-Gavet",38212,"5.902,45.0906",2,FREBNEZHEL2,ZHEL2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPAEOHHR2DTT,AEOHHR2DTT,"Saint-Nizier-Du-Moucherotte, Place du 14 Avril 1929",Voirie,"Place du 14 Avril 1929 38250 Saint-Nizier-Du-Moucherotte",38433,"5.630496,45.170753",2,FREBNEBSBF2,BSBF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-30,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPQSGWZRZ34C,QSGWZRZ34C,"Rives, Place De La Liberation",Voirie,"Place De La Liberation 38140 Rives",38337,"5.503642,45.350166",2,FREBNEFKDA2,FKDA2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNV2EOLFRDB,NV2EOLFRDB,"Huez, Avenue du Rif Nel",Voirie,"Avenue du Rif Nel 38750 Huez",38191,"6.070816,45.094943",2,FREBNECCQD1,CCQD1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-02-23,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKAH5MCU0PR,KAH5MCU0PR,"Auris, Place des Orgières",Voirie,"Place Des Orgières 38142 Auris",38020,"6.077811,45.056067",2,FREBNECFYP1,CFYP1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2023-02-07,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKAH5MCU0PR,KAH5MCU0PR,"Auris, Place des Orgières",Voirie,"Place Des Orgières 38142 Auris",38020,"6.077811,45.056067",2,FREBNECFYP2,CFYP2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2023-02-07,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPLGOYUQZSSS,LGOYUQZSSS,"Saint-Ismier, Chemin du Rozat",Voirie,"Chemin du Rozat 38330 Saint-Ismier",38397,"5.820972,45.241288",2,FREBNEDMCX2,DMCX2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSNSM4WFCED,SNSM4WFCED,"Montbonnot-Saint-Martin, Rue du Général de Gaulle",Voirie,"Rue du Général de Gaulle 38330 Montbonnot-Saint-Martin",38249,"5.803005,45.226977",2,FREBNEMRNY2,MRNY2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPJB7O75BBKV,JB7O75BBKV,"Bernin, Place des Droits de l'Homme",Voirie,"Place des Droits de l'Homme 38190 Bernin",38039,"5.8679,45.270236",2,FREBNELVZK1,LVZK1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYPOTF1HQQB,YPOTF1HQQB,"Laval, Parkinng de la mairie - RD 59",Voirie,"Parkinng de la mairie - RD 59 38190 Laval",38206,"5.932438,45.252998",2,FREBNERQEW1,RQEW1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUFKDSKNUHA,UFKDSKNUHA,"Villard-Bonnot, Place de l'Espace Aragon",Voirie,"Place de l'Espace Aragon 38190 Villard-Bonnot",38547,"5.888787,45.238327",2,FREBNEAJRD1,AJRD1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYLM0HHUMDL,YLM0HHUMDL,"Les Adrets, Parking salle polyvalente",Voirie,"Parking salle polyvalente 38190 Les Adrets",38002,"5.964939,45.271113",2,FREBNEFALM1,FALM1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKZDPHHY9QV,KZDPHHY9QV,"Laffrey, Camping Grandes Sagnes",Voirie,"Camping Grandes Sagnes 38220 Laffrey",38203,"5.775626,45.020777",2,FREBNEWMTF1,WMTF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPXC9VDLJNF4,XC9VDLJNF4,"Livet-Et-Gavet, Rue P. Saras",Voirie,"Rue P. Saras 38220 Livet-Et-Gavet",38212,"5.902,45.0906",2,FREBNEZHEL1,ZHEL1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYALRDZFAG8,YALRDZFAG8,"Saint-Quentin-Sur-Isère, Route du Sud",Voirie,"Route du Sud 38210 Saint-Quentin-Sur-Isère",38450,"5.538613,45.279523",2,FREBNEFCDL1,FCDL1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPDCNJKNE4HQ,DCNJKNE4HQ,"Tullins, Parking Place Jean Jaures",Voirie,"Parking Place Jean Jaures 38210 Tullins",38517,"5.4828056,45.2955083",2,FREBNEFSQC1,FSQC1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPTL3NL9QBRT,TL3NL9QBRT,"Meaudre, Place Gérard Clet",Voirie,"Place Gérard Clet 38112 Meaudre",38225,"5.527525,45.1274889",2,FREBNEAKAB1,AKAB1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPK3YEM8DDW,PK3YEM8DDW,"Allemond, Chemin Des Ecoliers",Voirie,"Chemin Des Ecoliers 38114 Allemond",38005,"6.03748,45.127339",2,FREBNEXJXQ1,XJXQ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPT2SVHB67IN,T2SVHB67IN,"Pierre-Châtel, Place des Anciens Combattants AFN",Voirie,"Place des Anciens Combattants AFN 38119 Pierre-Châtel",38304,"5.778528,44.95151",2,FREBNEBYQZ1,BYQZ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-02-23,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPQSGWZRZ34C,QSGWZRZ34C,"Rives, Place De La Liberation",Voirie,"Place De La Liberation 38140 Rives",38337,"5.503642,45.350166",2,FREBNEFKDA1,FKDA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
